MASTER_ID,NAME,LOC,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,Revenue(ZAR)
1-15AHQZS,VIDA E CAFFE  HOLDINGS,CAPE TOWN,Active,1,85,152,2,0,0,0,-15300,R777.48
1-15BFBYG,GLOBALMEDIA SERVICES (PTY) LTD,CAPE TOWN,Active,1,0,11,0,0,0,0,0,R40 576.20
1-15CC6SX,PANASONIC SOUTH AFRICA (PTY) LTD,MIDRAND,Active,1,0,5,0,109116,0,0,0,R9 556.53
1-15CDHZY,CONSILIA TECHNOLOGY (PTY) LTD,PRETORIA,Active,1,1,22,6,0,0,0,-266591.76,R22 092.56
1-15D092M,CONNECTIVITY ARCHITECTS LTD,MAURITIUS,Active,1,0,13,0,0,0,0,0,R172 028.54
1-15DBF4S,NETLOGIX CC,CENTURION,Active,1,0,11,0,0,0,0,0,R24 694.40
1-15DZ2E2,BLAKE & ASSOCIATES,DURBAN,Active,1,0,32,0,0,0,0,0,R15 738.40
1-15E0EKQ,DH BROTHERS INDUSTRIES (PTY) LTD T/A WILLOWTON GROUP,PMB HO,Active,1,7,82,5,230164,0,0,-35316,R88 749.50
1-15E0QBU,CALEO CAPITAL (PTY) LTD,HOUGHTON,Active,1,0,0,2,0,0,0,0,R960.40
1-15E2SY7,CAPRICOM WIRELESS NETWORKS CC,HEAD OFFICE,Active,1,1,8,2,0,1153480,0,0,R68 471.00
1-15F4021,CYBERLOGIC,CAPE TOWN,Active,1,0,15,0,0,0,0,0,R8 591.99
1-15F7F5R,SOET BISTRO,DURBANVILLE,Active,1,0,2,2,0,0,0,0,R250.00
1-15FOHM8,LIGHTSTONE EXPLORE (PTY) LTD,BRYANSTON,Active,1,0,5,0,0,0,0,0,R3 506.33
1-15FTTE5,MULTICHOICE SUPPORT SERVICES  (PTY) LTD,RANDBURG,Active,1,0,18,0,0,0,0,0,R3 252 610.69
1-15H7F32,PEARL & DIAMOND DESIGNSP,JOHANNESBURG,Active,1,0,11,0,0,0,0,0,R1 065.65
1-15J4WT2,TCPIP (PTY) LTD,CAPE TOWN,Active,1,1,0,0,0,0,0,0,R219.30
1-15LSELJ,GOODX ENTERPRISES (EDMS) BPK,CPT,Active,1,0,13,2,0,0,0,0,R5 180.53
1-15LXOJ4,MUCH ASPHALT PTY LTD,EERSTE RIVIER,Active,1,26,11,8,47520,55920.36,0,0,R17 677.16
1-15ML9D6,BARBERRY HOLDINGS (PTY) LTD,PARKTOWN,Active,1,0,5,3,0,0,0,0,R6 608.93
1-15NKSUN,ASAP ADVERTISING SERVICES AND PROMOTIONS (PTY) LTD,DURBAN,Active,1,3,10,12,181649.8,243790,0,-164073.36,R22 179.51
1-15P7PDG,PINNACLE POINT,MOSSEL BAY,Active,1,0,2,0,0,0,0,0,R1 250.00
1-15PD7HO,ASPEN PHARMACARE HOLDINGS LIMITED,KZN,Active,1,1,11,6,37599,0,0,0,R19 675.71
1-15PNZF8,SAFINTRA STEEL LIMITED,DURBAN,Active,1,0,12,0,0,0,0,0,R4 302.92
1-15PRMBW,DIVEX (PTY) LTD,CAPE TOWN,Active,1,0,10,0,0,0,0,0,R11 394.90
1-15PSUVW,ANALOG & DIGITAL COMMUNICATIONS,DURBAN,Active,1,7,73,6,0,4013,0,-9060,R23 146.36
1-15Q5F0F,PORTNEX INTERNATIONAL,JHB,Active,1,0,2,0,0,0,0,0,R2 642.00
1-15Q7UV2,JOVILINX T/A WIMPY BONAERO PARK,BONAERO PARK,Active,1,0,2,0,0,0,0,0,R200.00
1-15QU4M5,KINETO MOBILE AFRICA (PTY) LTD,CAPETOWN,Active,1,0,7,0,191980,0,-2400,0,R9 012.00
1-15QUQ5N,BLADON RESTAURANT HOUSE OF COFFEES SPRINGS,SPRINGS,Active,1,0,2,0,0,0,0,0,R200.00
1-15RQQRP,DEO NETWORKS CC,BOKSBURG,Active,1,5,2,0,0,0,0,0,R2 515.98
1-15RRRQY,BREAKPOINT VANTAGE (PTY) LTD,CAPE TOWN,Active,1,0,6,0,0,0,0,0,R3 199.28
1-15RSX72,PROTOCOR THIRTY ONE CC,BRACKENHURST,Active,1,0,7,0,0,0,0,0,R1 114.68
1-15SK70Z,MODEL EXTENSION (PTY)  LTD T/A IDEALS,DURBAN,Active,1,79,34,24,0,0,0,-303000,R23 817.67
1-15SKUP4,DAVY FOODS (PTY) LTD,SECUNDA,Active,1,7,13,2,0,0,0,0,R8 676.00
1-15UJV7L,FPG FOODS (PTY) LTD,CAPE TOWN,Active,1,0,7,0,0,0,0,0,R0.00
1-15V6LOS,SALAL BERRY TRADE (PTY) LTD,PLUMSTEAD,Active,1,0,2,0,0,0,0,0,R250.00
1-15V8M7B,VAN EEDEN KITSKOS (PTY) LTD T/A KFC JUBILEE,HARTEBEESPOORT,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-15V9SO6,VAN EEDEN KITSKOS (PTY) LTD T/A KFC DAMDORYN,DAMDORYN,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-15VAIKN,VAN EEDEN KITSKOS (PTY) LTD T/A KFC COSMO CITY,COSMO CITY 1,Active,1,1,2,0,18500,0,0,0,R3 000.00
1-15VPAD5,SYMPHONYS COFFEE SHOP - OK MALL,SECUNDA,Active,1,0,1,0,0,0,0,0,R0.00
1-15VSG1K,SYMPHONYS COFFEE SHOP - SUCUNDA MALL,SECUNDA,Active,1,0,2,0,0,0,0,0,R0.00
1-15WACD4,TAXI SCRAPPING ADMINISTRATOR (PTY) LTD,PRETORIA,Active,1,0,3,0,0,0,0,0,R4 061.12
1-15WR5Q9,WEST END CLAY BRICK (PTY) LTD,JOHANNESBURG,Active,1,0,0,2,106864,0,0,0,R4 960.91
1-15WYO3N,PIOFIELD PTY LTD T/A CONCEPT SOLUTIONS,SOMERSET WEST,Active,1,0,1,0,0,0,0,0,R83.89
1-15X47TS,SPEC SAVERS BEACON ISLE INC,CRADLESTONE MALL,Active,1,0,7,0,0,0,0,0,R827.37
1-15X977I,CONTROL INSTRUMENTS (EASTERN CAPE) CC,PORT ELIZABETH,Active,1,0,3,0,0,0,0,0,R1 657.41
1-15XPK7G,MULTI MEDIA COMPUTERS LTD PTY,CAPE TOWN,Active,1,4,13,14,288681.96,0,0,-435263.4,R1 345.02
1-15XXJME,TILESPACE BATHROOM & HOME T/A SILVERPINNACLE TRADING 6 (PTY) LTD,JOHANNESBURG,Active,1,5,139,17,296690,72884.84,0,0,R47 473.92
1-15YCT4E,FARMISCO (PTY) LTD T/A KYNOCH FERTILIZER,FOURWAYS,Active,1,0,0,0,0,0,0,0,R16.67
1-15YW3TB,IPANEMA BODY CORPORATE (C/O WHITFIELDS),BRYANSTON,Active,1,0,14,0,0,0,0,0,R13 600.00
1-15Z32WJ,CREAM MAGENTA 96 (PTY) LTD  T/A KENSANI CAPITAL HOLDINGS (PTY) LTD,JOHANNESBURG,Active,1,0,1,0,0,0,0,0,R330.00
1-15Z33CW,RM RESTAURANTS CC,IRENE,Active,1,0,4,0,0,0,0,0,R0.00
1-15Z3KVM,DATA SCIENCES CORPORATION (PTY) LTD,BRYANSTON,Active,1,0,4,0,0,0,0,0,R3 844.20
1-15Z649S,COLIN DAVIDSON,JOHANNESBURG,Active,1,0,6,0,0,0,0,0,R150.00
1-160IZ3J,TECHNICRETE ISG (PTY) LTD,ROODEPOORT,Active,1,27,355,20,49375,0,0,-234741.36,R176 489.67
1-160IZ3Y,PARK WITH SPARK (PTY) LTD,JOHANNESBURG,Active,1,0,23,3,0,0,0,0,R12 107.60
1-160JNQM,REUTERS LIMITED,LONDON,Active,1,0,20,0,3363.22,0,0,0,R291 843.23
1-1629VQW,SECURITIES AND TRADING TECHNOLOGY,BEDFORDVIEW,Active,1,0,26,5,0,46648.8,0,0,R11 548.35
1-162D193,IRONHIDE SYSTEMS,PORT ELIZABETH,Active,1,0,112,0,0,0,0,0,R12 744.51
1-1649TKL,HOPE PREPARATORY SCHOOL,HOPE PREPARATORY SCHOOL,Active,1,0,0,2,0,0,0,0,R0.00
1-164FMYT,CHRONO-LOGIC SOLUTION (PTY) LTD,JOHANNESBURG,Active,1,0,0,2,0,0,0,-21504,R462.45
1-164HD80,MOSES MABHIDA STADIUM - ETHEKWINI MUNICIPALITY,DURBAN,Active,1,0,23,0,153456,0,0,0,R37 167.53
1-164P5K1,BRYDENS COMMERCIAL PROPERTIES (PTY) LTD,JOHANNESBURG,Active,1,0,4,0,0,0,0,0,R1 618.71
1-164YUT8,BUSINESS WIZE ACCOUNTING & MANAGEMENT SERVICES CC,CAPE TOWN,Active,1,0,22,0,0,0,0,0,R21 455.71
1-1653C9G,CELLSECURE MONITORING AND RESPONSE (PTY) LTD,CENTURION,Active,1,0,5,0,0,0,0,0,R1 489.12
1-165AIMX,AFRICAN FLORALUSH (PTY) LTD T/A ILUBA,PINEHAVEN,Active,1,0,10,0,0,0,0,0,R888.22
1-165AINP,MAGILIJA T/A COTYLEDONS,CRADLESTONE,Active,1,0,0,0,0,0,0,0,R73.10
1-166X1AA,BRINGCOM,USA,Active,1,0,20,0,0,0,0,0,R13 508.39
1-1681CAF,VSS FINANCIAL SERVICES (PTY)LTD,PRETORIA,Active,1,0,7,0,276038.4,0,0,0,R170 648.88
1-168DFWM,SUNSHINEGUN (PTY) LTD,FOURWAYS,Active,1,0,3,7,0,0,0,-8064,R3 875.20
1-168KTKL,INTERNATIONAL LABOUR ORGANISATION (ILO),PRETORIA,Active,1,0,5,0,0,0,0,0,R17 281.00
1-169F2LS,MYTHOS GROUP,JOHANNESBURG,Active,1,0,2,0,0,0,0,0,R364.71
1-169PBGV,FOUR RIVERS TRADING 316 (PTY) LTD,WIMPY STONERIDGE,Active,1,1,2,0,0,0,0,0,R66.67
1-169XKGI,SIGMA INTERNATIONAL (PTY) LTD,CAPE TOWN,Active,1,2,110,10,86772,105928,0,0,R85 932.27
1-169YABQ,EMET DIAMOND DEALERS,JHB,Active,1,0,0,2,0,0,0,-16740,R587.67
1-16AMJCJ,PERRISUO FOODS T/A WIMPY CRADLESTONE,KRUGERSDORP,Active,1,0,2,0,0,0,0,0,R464.71
1-16AS6T2,MENZIES AVIATION (NAMIBIA) (PTY) LTD,NAMIBIA,Active,1,1,11,2,0,0,0,0,R3 354.87
1-16AVM71,DISASTER RECOVERY SA,JHB,Active,1,0,68,4,31278.96,0,0,0,R15 711.44
1-16BFB2A,80 WESTCLIFF (PTY) LTD,WESTCLIFF,Active,1,0,5,12,0,0,0,0,R59 138.55
1-16BK15D,THE PAVILION CONFERENCE CENTRE,GREENPOINT,Active,1,0,2,0,0,0,0,0,R0.00
1-16CAUIN,MONEYMINE 89 CC T/A BOGART MAN,CRADLESTONE,Active,1,0,2,0,0,0,0,0,R364.71
1-16CB08Y,BEVERAL INVESTMENTS CC,JOHANNESBURG,Active,1,6,5,10,91500,0,0,0,R8 814.84
1-16CL174,BREAK EVEN 1269 CC-COFFEE COUTURE NELSPRUIT,COFFEE COUTURE NELSPRUIT,Active,1,0,2,0,0,0,0,0,R200.00
1-16CMW0Y,SHALLI PROPERTIES PTY-WAKABERRY MIMOSA MALL,SHALLI PROPERTIES,Active,1,0,1,0,0,0,0,0,R0.00
1-16CSPT1,JAWC ENTERPRISES T/A WIMPY CRESTA,WIMPY CRESTA,Active,1,0,1,0,0,0,0,0,R200.00
1-16D1G9Q,BRITEHOUSE A DIVISION OF DIMENSION DATA (PTY) LTD,HEAD OFFICE,Active,1,0,52,4,250000,0,0,-177307.2,R293 989.02
1-16EU8SX,KALKIA CONVENIENT CENTRE CC - WIMPY BELAPHIL MOTORS DRIVE THRU,FREEWAYPARK,Active,1,0,2,0,0,0,0,0,R200.00
1-16EU99D,MATUMI BUILDING PROJECTS T/A JAKARANDA LODGE,RIETFONTEIN,Active,1,0,2,0,0,0,0,0,R0.00
1-16FL1IN,THINKTANK CORPORATION,USA,Active,1,0,69,7,0,0,0,-829887.36,R72 117.28
1-16GQUHX,WIX ISP PTY LTD,CAPE TOWN,Active,1,0,0,2,0,0,0,0,-R1 793.50
1-16GUCUS,AM CONSULTING ENGINEERS (PTY) LTD,MIDRAND,Active,1,1,11,5,151118.4,31105.8,0,0,R27 123.21
1-16H2BOG,FREDERIQUE HAIR (PTY)LTD,JOHANNESBURG,Active,1,0,2,0,0,0,0,0,R364.71
1-16H5B6N,TLS CONTACT,CAPE TOWN,Active,1,1,59,2,0,0,0,-108516,R102 285.00
1-16H5OO0,MACE MANAGEMENT SERVICES (PTY) LTD,RIVONIA,Active,1,1,8,3,0,0,0,0,R11 942.00
1-16LKPYX,QUEST PETROLEUM  ( PTY) LTD,PORT ELIZABETH,Active,1,0,36,2,242925.25,0,0,0,R14 320.71
1-16LNIXI,UNIVERSITY OF STELLENBOSCH BUSINESS SCHOOL EXECUTIVE DEVELOPMENT (LTD),JOHANNESBURG,Active,1,0,2,0,0,0,0,0,R24 040.00
1-16N7DBL,KAELO CONSULTING (PTY) LTD,JOHANNESBURG,Active,1,0,0,0,108980,0,0,0,R0.00
1-16NHEBK,CONSTELLATION CAPITAL (PTY) LTD,CAPE TOWN,Active,1,0,5,2,0,5965,0,0,R2 873.20
1-16NP868,SOURCE CRM INTERGRATED SOLUTIONS A DIVISION OF PRIMEDIA LIFESTYLE (PTY) LTD,SANDTON,Active,1,0,15,0,0,0,0,0,R13 736.00
1-16O4ZQX,WORLDSVIEW SERVICES PTY LTD,SANDTON,Active,1,1,6,4,64202,0,0,-371459.88,R35 715.00
1-16ONWHG,KILLARNEY MALL PROPERTIES (PTY) LTD,KILLARNEY,Active,1,0,6,0,0,0,0,0,R0.00
1-16OZXWB,N6 PROPERTY INVESTMENTS,MIKES KITCHEN - BRYANSTON,Active,1,0,0,2,0,0,0,0,R125.00
1-16P6KYO,MAX ASP AFRICA (PTY) LTD,MIDRAND,Active,1,0,0,0,0,0,0,0,R2 918.90
1-16Q1C0C,COSMOPOLITAN PROJECTS (PTY) LTD,MIDRAND,Active,1,0,14,0,0,0,0,0,R3 763.27
1-16QAXFW,ADVICEWORX (PTY) LTD,JOHANNESBURG,Active,1,0,15,8,6000,0,0,0,R15 988.81
1-16RIHJG,GRANSOLAR (PTY) LTD,JHB,Active,1,0,4,0,0,0,0,0,R1 618.71
1-16RL9MF,NOVUS3 (PTY) LTD,HATFIELD,Active,1,0,0,2,31755.96,0,0,0,R1 711.52
1-16RM4IS,PLATOON TRADE AND INVEST 84 (PTY) LTD,DRIFT SUPERSAND - MULDERSDRIFT,Active,1,0,1,2,0,0,0,0,R2 501.05
1-16RN74R,TSHOLO - BERNICE TRADING ENTERPRISE,PRETORIA,Active,1,0,1,0,0,0,0,0,R298.33
1-16S9F18,LANKNICE (PTY) LTD,PIXION,Active,1,0,6,0,0,0,0,0,R0.00
1-16TS7GA,VENEKA (PTY) LTD,WOODMEAD,Active,1,0,0,6,0,0,0,-157104,-R9 309.87
1-16TVK96,ABSA TECHNOLOGY FINANCE SOLUTIONS,MIDRAND,Active,2,1,93,6,0,0,0,0,R60 015.37
1-16U3ANV,ALECTRIX (PTY) LTD,CAPE TOWN,Active,1,0,3,2,0,0,0,0,R493.92
1-16UXSIQ,TRADEROOT TECHNOLOGIES,CAPE TOWN,Active,1,0,4,0,0,0,0,0,R3 545.49
1-16V6FA4,MOBI-APPS TELECOMS (PTY) LTD,FOURWAYS,Active,1,0,0,3,0,0,0,0,R1 910.39
1-16VAEHD,ATLANTIC SPORTSBET CC,WYNBERG,Active,1,0,7,0,0,0,0,0,R12 202.86
1-16VC07K,ASTROSEC (PTY) LTD,CAPE TOWN,Active,1,1,6,5,0,1500,0,0,R17 838.00
1-16WY8SS,AURELIUS MEDIA (PTY) LTD,JOHANNESBURG,Active,1,0,1,0,0,0,0,0,R0.00
1-16XB1Z2,BLUE PENCIL CONSULTING (PTY) LTD,PARKTOWN,Active,1,0,1,0,0,0,0,0,R52 225.08
1-16XFR5A,ROSSOUWS ATTORNEYS,PARKTOWN,Active,1,0,6,5,0,0,0,-100176.48,R9 038.71
1-16Y5L09,SIKA TANZANIA CONSTRUCTION CHEMICALS LIMITED,DURBAN,Active,1,0,10,0,0,0,0,0,R15 522.03
1-16YON1L,GABRIEL'S ECO ISLANDS LOGISTICS CC,FOURWAYS,Active,1,0,0,0,0,0,0,0,R2 113.50
1-16YTZPM,ADVERLIFE OUTDOOR CC,JOHANNESBURG,Active,1,0,1,0,0,0,0,0,R217.28
1-16ZJXO2,REAL PAY MARKETING,ERASMUSKLOOF,Active,1,0,5,0,0,0,0,0,R3 903.75
1-16ZVP5E,SEAGLE TELECOM,RIVONIA,Active,1,2,14,7,145122,0,0,-293178.96,R20 747.33
1-170C4GM,IEC HOLDEN,JHB,Active,1,0,0,20,0,0,0,-474624.72,R1 133.24
1-170EZ7R,LANDKIR PROJECT MANAGEMENT CONSULTANTS (PTY) LTD,PRETORIA,Active,1,0,4,0,0,0,0,0,R367.50
1-170T2KI,PLAY AND BUILD TOYS (PTY) LTD,JOHANNESBURG,Active,1,1,3,11,0,0,0,-34272,R222.13
1-1716DPX,2C TELECOMS,CAPE TOWN,Active,1,0,7,4,0,0,0,0,-R3 635.33
1-17187J4,COVER DIRECT (PTY) LTD,JOHANNESBURG,Active,1,0,4,3,0,0,0,0,R3 783.73
1-171EFWB,BSO NETWORK SOLUTIONS LTD,LONDON,Active,1,1,0,2,2811524.04,0,0,-193116,R12 061.32
1-171V8J5,DIMENSION DATA MICROSOFT SOLUTIONS,MICROSOFT SOLUTIONS,Active,1,0,1,0,0,0,0,0,R0.00
1-171YCFH,CREATURE  MEDIA (PTY) LIMITED,UNITED KINGDOM,Active,1,0,0,0,0,0,0,0,R112.98
1-172H0G4,BIZ BE CORPORATE (PTY) LTD,CAPE TOWN,Active,1,0,1,0,0,0,0,0,R405.66
1-172IRYX,PHD MEDIA SOUTH AFRICA,WOODSTOCK,Active,1,0,6,0,0,0,0,0,R1 650.00
1-173240X,EMERALD PANTHER INVESTMENTS 88 (PTY)LTD,JOHANNESBURG,Active,1,0,5,0,0,0,0,0,R3 178.56
1-173BFGO,VFS TASHEEL RSA (PTY) LTD,CAPE TOWN,Active,1,0,6,0,0,0,0,0,R1 538.00
1-173COWS,BAY TV,PORT ELIZABETH,Active,1,0,0,6,0,0,0,-52174.56,R5 632.66
1-173CY7I,ATHENA CAPITAL (PTY) LTD,CAPE TOWN,Active,1,1,4,0,0,0,0,0,R6 059.96
1-173K7J5,NUCOAL MINING (PTY) LTD T/A WOESTALLEEN COLLIERY,MIDDLEBURG,Active,1,0,0,14,0,0,0,-322835.4,R818.64
1-1741LK3,PRIVATE PROPERTY SOUTH AFRICA (PTY) LTD,DURBAN,Active,1,1,102,0,0,0,0,0,R26 235.13
1-174RQM5,ODEK TECHNOLOGIES (PTY) LTD,MORNINGSIDE,Active,1,4,153,28,178289.08,224000,0,-95772,R164 212.00
1-174ZHB0,CAPITAL LEGACY SOLUTIONS (PTY) LTD,BRYANSTON,Active,1,0,4,2,619672,70560,0,0,R12 825.66
1-175JL88,JETVEST 1179 CC T/A INCAHOOTS,RIVONIA,Active,1,0,1,0,0,0,0,0,R601.67
1-176667Q,IQ BUSINESS,JOHANNESBURG,Active,1,2,134,7,284776,50004,4200,0,R68 069.11
1-1767EIK,MOYO BUSINESS ADVISORY (PTY) LTD,PRETORIA,Active,1,0,12,9,9600,0,0,-164286.6,R20 496.00
1-1768EWL,ZAMTEF TRADING CC - SASOL UMGENI,DURBAN,Active,1,0,2,0,0,0,0,0,R250.00
1-176T1A0,NINE YEARS INVESTMENTS PTY LTD,KENILWORTH,Active,1,0,1,0,0,0,0,0,R434.56
1-178043Y,GS NETWORKING TECHNOLOGIES CC,JHB,Active,1,0,8,0,0,0,0,0,R7 789.00
1-17846MK,DIMENSION DATA JAPAN,JAPAN,Active,2,2,6,0,0,0,0,0,R14 459.41
1-178M540,MORNINGSTAR RESEARCH (PTY) LTD,CAPE TOWN,Active,1,1,4,0,0,0,0,0,R9 194.96
1-178PWE6,BURCKHARDT COMPRESSION AG,SWITZERLAND,Active,1,0,8,0,0,0,0,0,R14 435.08
1-179T7OA,IMAGO COMMUNICATIONS (PTY) LTD,CAPE TOWN,Active,1,1,0,0,0,0,0,0,R74.67
1-179VOJ6,ALRIC RETAILORS - FEGO CAFFE IRENE,IRENE VILLIAGE MALL,Active,1,0,2,0,0,0,0,0,R250.00
1-179VUA4,TNT TAKEAWAY ENTERPRISES CC,BENONI,Active,1,0,3,0,0,0,0,0,R3 759.41
1-179XZXO,VBN SERVICES PTY LTD,BOTSWANA,Active,1,2,9,0,0,0,0,0,R8 829.07
1-17CFXJ0,CISP SOLUTIONS- COOL IDEAS,RIVONIA,Active,1,3,26,8,700070,0,0,-51240,R145 521.07
1-17CV894,HUNTING ENERGY SERVICES SOUTH AFRICA (PTY LTD),CAPE TOWN,Active,1,1,0,5,0,0,0,0,R0.00
1-17DLFKK,APPLICATION FRAMEWORKS CC,CAPE TOWN,Active,1,0,1,0,0,0,0,0,R16 139.86
1-17FHRQO,MAHARISHI INSTITUTE,JOHANNESBURG,Active,1,1,8,0,0,0,0,0,R0.00
1-17FHSAY,ORACLE COMPLIANCE (PTY) LTD,HYDE PARK,Active,1,0,1,0,0,0,0,0,R96.00
1-17FJ4N8,ROBEN ISLAND MUSEUM,CAPE TOWN,Active,1,0,9,0,0,0,0,0,R13 402.00
1-17H5WL8,VALLEY HEIGHTS GUEST HOUSE - BR LANE,CAPE,Active,1,0,0,2,0,0,0,0,R1 100.00
1-17IAJ2A,ARBALEST (PTY) LTD,SANDTON,Active,1,0,1,0,0,0,0,0,R9 919.87
1-17IB47O,NATAL PORTLAND CEMENT COMPANY (PTY) LTD,DURBAN,Active,1,5,61,2,0,0,0,-7774.8,R8 335.27
1-17IMQ2G,CFG MEYER INCORPORATED,CENTURION,Active,1,0,0,3,0,0,0,-115559.52,R8 185.47
1-17IWOE4,EVENT SOLUTIONS SOUTHERN AFRICA,CHARTWELL,Active,1,0,0,2,0,0,0,0,R274.40
1-17JEGW8,KERRY INGREDIENTS (PTY) LTD,CAPE TOWN,Active,1,0,66,0,0,0,0,0,R106 365.84
1-17JKAXM,MERCURIA ENERGY TRADING SOUTH AFRICA (PTY) LTD,DARRENWOOD,Active,1,0,4,3,0,0,0,-173052,R14 421.00
1-17JVOSA,OYSTER COTTAGES,UMHLANGA ROCKS,Active,1,0,1,0,0,0,0,0,R75.00
1-17K31IE,TIMRITE (PTY) LTD,ALLENS NEK,Active,1,0,0,0,0,0,0,0,R75.00
1-17K49XV,ADDERLY STREET RESTAURANTS (PTY) LTD,CAPE TOWN,Active,1,5,5,0,0,0,0,0,R7 500.00
1-17K6ROM,AHEAD TRADING PTY LTD,HEAD OFFICE,Active,12,19,34,2,0,0,-9240,0,R39 110.68
1-17K8HC1,VAN EEDEN KITSKOS (PTY) LTD  T/A KFC BRITS 1,BRITS 1,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-17K8HDK,VAN EEDEN KITSKOS (PTY) LTD  T/A KFC BRITS 2,BRITS 2,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-17K8HFD,VAN EEDEN KITSKOS (PTY) LTD  T/A KFC BRITS 3,BRITS 3,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-17K8HFY,VAN EEDEN KITSKOS (PTY) LTD T/A KFC BRITS 4,BRITS 4,Active,1,0,5,0,0,0,0,0,R3 055.42
1-17K8HGJ,VAN EEDEN KITSKOS (PTY) LTD  T/A KFC LETHABILE,LETHABILE,Active,1,0,1,0,18500,0,0,0,R1 500.00
1-17K8HHE,VAN EEDEN KITSKOS(PTY) LTD T/A KFC MARIKANA,MARIKANA,Active,1,0,1,2,38500,0,0,0,R1 500.00
1-17KDENE,HAWK ICT SERVICES (PTY) LTD,CAPE TOWN,Active,1,1,2,2,0,0,0,0,R250.00
1-17KGQHY,KPML FOODS CC,CENTURION,Active,2,0,0,0,0,0,0,0,R1 577.81
1-17KHZAS,SILVERLAKE TRADING 398 PTY LTD,STRANGER,Active,1,0,7,0,0,0,0,0,R1 577.81
1-17L5QHU,CRC CAPE RESTAURANTS (PTY) LTD,CLAREMONT,Active,1,5,5,0,0,0,0,0,R7 500.00
1-17M2Q2C,MAGNACORP INVESTMENTS CC  T/A WIMPY NEWCASTLE MALL,NEWCASTLE,Active,1,0,2,0,0,0,0,0,R0.00
1-17MG0FW,TOPLESS TOURS (PTY) T/A CITY SIGHTSEEING CAPE TOWN,CAPETOWN,Active,1,0,2,0,0,0,0,0,R250.00
1-17MJ292,HOLA ESPANA (PTY) LTD,STELLENBOSCH,Active,1,0,0,2,0,0,0,0,R125.00
1-17MK3P6,ASPIGON 446 CC T/A NINO''S GATEWAY,UMHLANGA,Active,1,0,2,0,0,0,0,0,R545.00
1-17MSYXW,MONOLIA THIRTY CC - ROAST BISTRO UPINGTON,UPINGTON,Active,1,0,2,2,0,0,0,0,R250.00
1-17MTTQD,CITY SIGHTSEEING SERVICES CC - SHORT MARKET STREET,CAPETOWN,Active,1,0,2,0,0,0,0,0,R250.00
1-17MUQZZ,MONOLIA THIRTY CC T/A ROAST BISTRO - KAKAMAS,KAKAMAS,Active,1,0,2,0,0,0,0,0,R250.00
1-17MWYEA,ASPIGON 446 T/A NINOS MOSES MABHIDA,DURBAN,Active,1,0,2,0,0,0,0,0,R312.50
1-17MZXYK,TYRATRADE INVESTMENTS CC T/A WIMPY AMAJUBA MALL,NEW CASTLE,Active,1,0,2,0,0,0,0,0,R0.00
1-17MZYAM,EMERALD SKY TRADING T/A WIMPY WOODLANDS,PRETORIA,Active,1,0,0,0,0,0,0,0,R66.67
1-17NDNUU,WIMPY CABANA T/A KERRIDENE 210CC,DURBAN,Active,1,0,0,2,0,0,0,0,R150.00
1-17OBUDG,BAKER & MCKENZIE,SANDTON,Active,1,1,40,11,1000,0,0,0,R65 160.08
1-17OIRWR,EASY DEBIT PAYMENT SOLUTIONS (PTY) LTD,ALBERTON,Active,1,0,14,0,0,0,0,0,R9 047.02
1-17OZ4NT,STORM ID LTD,EDINBURGH,Active,1,0,17,0,0,0,0,0,R9 111.35
1-17PDYBN,BENGUELA GLOBAL FUND MANAGERS (PTY) LTD,RIVONIA,Active,1,0,0,2,0,0,0,-64944.72,R2 909.71
1-17Q0Q83,TOTAL E&P SOUTH AFRICA,CAPE TOWN,Active,1,0,17,0,0,0,0,0,R12 863.10
1-17Q4O3G,CG IT SERVICES CC,ROODEPOORT,Active,1,0,0,3,0,0,0,-283341.36,R0.00
1-17QA9SG,GUNRET FOODS (PTY) LTD,CENTURION,Active,1,46,194,9,0,0,0,-18000,R53 848.19
1-17SBB64,UPWARD SPIRAL 1286 CC T/A WIMPY HOWICK,DURBAN,Active,1,0,2,0,0,0,0,0,R66.67
1-17TE7MD,WESLINE T/A SIMPLY ASIA KENILWORTH,KENILWORTH,Active,1,0,2,0,0,0,0,0,R250.00
1-17TUPL4,STRATO IT GROUP (PTY) LTD,JOHANNESBURG,Active,1,0,2,0,362706,0,0,0,R30 549.00
1-17UIJ89,CLASSIC DESIGN & PRINT,ANNLIN,Active,1,0,1,0,0,0,0,0,R131.82
1-17W15N8,PROPSYS SOLUTION CC,RANDBURG,Active,1,0,1,7,0,0,0,0,R51 347.00
1-17W3VKM,ACUCAP MANAGEMENT SERVICES (PTY) LTD,CRESTA,Active,1,0,0,2,0,0,0,0,R0.00
1-17WII2O,FRONTIER MINING PROJECTS (PTY) LTD,KIMBERLEY,Active,1,2,18,0,0,0,0,0,R10 431.56
1-17X92AK,KKCG INVESTMENTS (PTY) LTD,MIDRAND,Active,1,0,6,0,0,0,0,0,R1 723.75
