MASTER_ID,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,REVENUE
1-16AS6T2,Active,1.00,1.00,11.00,2.00,0.00,0.00,0.00,0.00,3354.87
1-16AVM71,Active,1.00,0.00,68.00,4.00,31278.96,0.00,0.00,0.00,15711.44
1-16BFB2A,Active,1.00,0.00,5.00,12.00,0.00,0.00,0.00,0.00,59138.55
1-16BK15D,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16CAUIN,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,364.71
1-16CB08Y,Active,1.00,6.00,5.00,10.00,91500.00,0.00,0.00,0.00,8814.84
1-16CL174,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-16CMW0Y,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16CSPT1,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,200.00
1-16D1G9Q,Active,1.00,0.00,52.00,4.00,250000.00,0.00,0.00,-177307.20,293989.02
1-16EU8SX,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-16EU99D,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16FL1IN,Active,1.00,0.00,69.00,7.00,0.00,0.00,0.00,-829887.36,72117.28
1-16GQUHX,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,-1793.50
1-16GUCUS,Active,1.00,1.00,11.00,5.00,151118.40,31105.80,0.00,0.00,27123.21
1-16H2BOG,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,364.71
1-16H5B6N,Active,1.00,1.00,59.00,2.00,0.00,0.00,0.00,-108516.00,102285.00
1-16H5OO0,Active,1.00,1.00,8.00,3.00,0.00,0.00,0.00,0.00,11942.00
1-16LKPYX,Active,1.00,0.00,36.00,2.00,242925.25,0.00,0.00,0.00,14320.71
1-16LNIXI,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,24040.00
1-16N7DBL,Active,1.00,0.00,0.00,0.00,108980.00,0.00,0.00,0.00,0.00
1-16NHEBK,Active,1.00,0.00,5.00,2.00,0.00,5965.00,0.00,0.00,2873.20
1-16NP868,Active,1.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,13736.00
1-16O4ZQX,Active,1.00,1.00,6.00,4.00,64202.00,0.00,0.00,-371459.88,35715.00
1-16ONWHG,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16OZXWB,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,125.00
1-16P6KYO,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2918.90
1-16Q1C0C,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,3763.27
1-16QAXFW,Active,1.00,0.00,15.00,8.00,6000.00,0.00,0.00,0.00,15988.81
1-16RIHJG,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.71
1-16RL9MF,Active,1.00,0.00,0.00,2.00,31755.96,0.00,0.00,0.00,1711.52
1-16RM4IS,Active,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2501.05
1-16RN74R,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,298.33
1-16S9F18,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16TS7GA,Active,1.00,0.00,0.00,6.00,0.00,0.00,0.00,-157104.00,-9309.87
1-16TVK96,Active,2.00,1.00,93.00,6.00,0.00,0.00,0.00,0.00,60015.37
1-16U3ANV,Active,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,493.92
1-16UXSIQ,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3545.49
1-16V6FA4,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1910.39
1-16VAEHD,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,12202.86
1-16VC07K,Active,1.00,1.00,6.00,5.00,0.00,1500.00,0.00,0.00,17838.00
1-16WY8SS,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-16XB1Z2,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,52225.08
1-16XFR5A,Active,1.00,0.00,6.00,5.00,0.00,0.00,0.00,-100176.48,9038.71
1-16Y5L09,Active,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,15522.03
1-16YON1L,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2113.50
1-16YTZPM,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,217.28
1-16ZJXO2,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,3903.75
1-16ZVP5E,Active,1.00,2.00,14.00,7.00,145122.00,0.00,0.00,-293178.96,20747.33
1-170C4GM,Active,1.00,0.00,0.00,20.00,0.00,0.00,0.00,-474624.72,1133.24
1-170EZ7R,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,367.50
1-170T2KI,Active,1.00,1.00,3.00,11.00,0.00,0.00,0.00,-34272.00,222.13
1-1716DPX,Active,1.00,0.00,7.00,4.00,0.00,0.00,0.00,0.00,-3635.33
1-17187J4,Active,1.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,3783.73
1-171EFWB,Active,1.00,1.00,0.00,2.00,2811524.04,0.00,0.00,-193116.00,12061.32
1-171V8J5,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-171YCFH,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.98
1-172H0G4,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,405.66
1-172IRYX,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,1650.00
1-173240X,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,3178.56
1-173BFGO,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,1538.00
1-173COWS,Active,1.00,0.00,0.00,6.00,0.00,0.00,0.00,-52174.56,5632.66
1-173CY7I,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,6059.96
1-173K7J5,Active,1.00,0.00,0.00,14.00,0.00,0.00,0.00,-322835.40,818.64
1-1741LK3,Active,1.00,1.00,102.00,0.00,0.00,0.00,0.00,0.00,26235.13
1-174RQM5,Active,1.00,4.00,153.00,28.00,178289.08,224000.00,0.00,-95772.00,164212.00
1-174ZHB0,Active,1.00,0.00,4.00,2.00,619672.00,70560.00,0.00,0.00,12825.66
1-175JL88,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,601.67
1-176667Q,Active,1.00,2.00,134.00,7.00,284776.00,50004.00,4200.00,0.00,68069.11
1-1767EIK,Active,1.00,0.00,12.00,9.00,9600.00,0.00,0.00,-164286.60,20496.00
1-1768EWL,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-176T1A0,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,434.56
1-178043Y,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,7789.00
1-17846MK,Active,2.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,14459.41
1-178M540,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,9194.96
1-178PWE6,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,14435.08
1-179T7OA,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,74.67
1-179VOJ6,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-179VUA4,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3759.41
1-179XZXO,Active,1.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,8829.07
1-17CFXJ0,Active,1.00,3.00,26.00,8.00,700070.00,0.00,0.00,-51240.00,145521.07
1-17CV894,Active,1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
1-17DLFKK,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16139.86
1-17FHRQO,Active,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1-17FHSAY,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,96.00
1-17FJ4N8,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,13402.00
1-17H5WL8,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1100.00
1-17IAJ2A,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9919.87
1-17IB47O,Active,1.00,5.00,61.00,2.00,0.00,0.00,0.00,-7774.80,8335.27
1-17IMQ2G,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-115559.52,8185.47
1-17IWOE4,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,274.40
1-17JEGW8,Active,1.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,106365.84
1-17JKAXM,Active,1.00,0.00,4.00,3.00,0.00,0.00,0.00,-173052.00,14421.00
1-17JVOSA,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00
1-17K31IE,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00
1-17K49XV,Active,1.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,7500.00
1-17K6ROM,Active,12.00,19.00,34.00,2.00,0.00,0.00,-9240.00,0.00,39110.68
1-17K8HC1,Active,1.00,0.00,1.00,0.00,18500.00,0.00,0.00,0.00,1500.00
1-17K8HDK,Active,1.00,0.00,1.00,0.00,18500.00,0.00,0.00,0.00,1500.00
1-17K8HFD,Active,1.00,0.00,1.00,0.00,18500.00,0.00,0.00,0.00,1500.00
1-17K8HFY,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,3055.42
1-17K8HGJ,Active,1.00,0.00,1.00,0.00,18500.00,0.00,0.00,0.00,1500.00
1-17K8HHE,Active,1.00,0.00,1.00,2.00,38500.00,0.00,0.00,0.00,1500.00
1-17KDENE,Active,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,250.00
1-17KGQHY,Active,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1577.81
1-17KHZAS,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,1577.81
1-17L5QHU,Active,1.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,7500.00
1-17M2Q2C,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-17MG0FW,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-17MJ292,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,125.00
1-17MK3P6,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,545.00
1-17MSYXW,Active,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,250.00
1-17MTTQD,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-17MUQZZ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-17MWYEA,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,312.50
1-17MZXYK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-17MZYAM,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67
1-17NDNUU,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,150.00
1-17OBUDG,Active,1.00,1.00,40.00,11.00,1000.00,0.00,0.00,0.00,65160.08
1-17OIRWR,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,9047.02
1-17OZ4NT,Active,1.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,9111.35
1-17PDYBN,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,-64944.72,2909.71
1-17Q0Q83,Active,1.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,12863.10
1-17Q4O3G,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-283341.36,0.00
1-17QA9SG,Active,1.00,46.00,194.00,9.00,0.00,0.00,0.00,-18000.00,53848.19
1-17SBB64,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,66.67
1-17TE7MD,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-17TUPL4,Active,1.00,0.00,2.00,0.00,362706.00,0.00,0.00,0.00,30549.00
1-17UIJ89,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,131.82
1-17W15N8,Active,1.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,51347.00
1-17W3VKM,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-17WII2O,Active,1.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,10431.56
1-17X92AK,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,1723.75
1-17X92QN,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,133.33
1-17XQQHC,Active,1.00,0.00,38.00,2.00,0.00,1310.00,0.00,0.00,43688.97
1-17Z6LAM,Active,1.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,7500.00
1-17Z7SNJ,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,875.84
1-17ZL53L,Active,1.00,0.00,3.00,4.00,0.00,0.00,0.00,-71616.00,2505.88
1-180AN78,Active,1.00,0.00,1.00,4.00,0.00,0.00,0.00,-61740.00,2210.23
1-18145FS,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1355.20
1-18155Q6,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-1815M01,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-181G4MK,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,50.00
1-181H4WY,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-181PP44,Active,1.00,0.00,6.00,5.00,0.00,24598.64,0.00,0.00,11225.30
1-181XFSF,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,21878.52
1-1821OVT,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,133.33
1-182IC1U,Active,1.00,0.00,38.00,15.00,0.00,0.00,0.00,-283212.00,26653.45
1-182Q5AU,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1243.50
1-183W26U,Active,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
1-184X150,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,6173.86
1-186FCSB,Active,1.00,0.00,6.00,4.00,0.00,0.00,0.00,-532.20,13224.93
1-186FCT5,Active,1.00,2.00,0.00,4.00,0.00,0.00,0.00,-89513.76,-16162.29
1-186YU2B,Active,1.00,53.00,278.00,82.00,6886088.40,253504.00,0.00,-78000.00,596519.67
1-1878MEC,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00
1-187BTRE,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,250.00
1-187GF80,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,9316.52
1-187IXGV,Active,1.00,0.00,24.00,8.00,268948.00,132324.00,0.00,0.00,23089.81
1-187WXOC,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3550.67
1-1882U3A,Active,1.00,1.00,0.00,13.00,0.00,0.00,0.00,-1149108.00,56399.33
1-188P11I,Active,1.00,0.00,135.00,11.00,2010.00,18270.00,0.00,0.00,100918.06
1-188TG05,Active,1.00,0.00,6.00,0.00,450010.00,0.00,0.00,0.00,4808.00
1-188UJWI,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,10.00
1-188XAF1,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-189NKWE,Active,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,1050.00
1-18A7Z5S,Active,1.00,8.00,266.00,27.00,1067612.00,0.00,0.00,0.00,52406.22
1-18AJ6RP,Active,1.00,0.00,7.00,3.00,43713.00,43713.00,0.00,0.00,0.00
1-18ALX7Q,Active,1.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,9718.06
1-18ARDIA,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,155.12
1-18ARP7D,Active,1.00,0.00,10.00,0.00,128100.00,0.00,0.00,0.00,16407.80
1-18AT651,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,373.07
1-18B476F,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7990.36
1-18BHNVP,Active,1.00,1.00,13.00,0.00,1446525.00,0.00,0.00,0.00,47062.29
1-18CICMQ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-18CTLCY,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,90.00
1-18EZHK7,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2637.16
1-18F4DAW,Active,1.00,21.00,76.00,12.00,2839483.60,0.00,0.00,-16920.00,36796.95
1-18GSRQO,Active,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3517.57
1-18H76KC,Active,1.00,1.00,13.00,0.00,0.00,0.00,0.00,0.00,688.41
1-18HEOHT,Active,1.00,3.00,0.00,16.00,178968.00,34920.00,0.00,0.00,6463.01
1-18HEY3J,Active,1.00,1.00,136.00,48.00,817277.24,296464.08,0.00,-5856.00,89022.97
1-18HU47K,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2559.21
1-18I5QWY,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-80782.80,-1079.98
1-18I6L0S,Active,1.00,7.00,94.00,0.00,0.00,0.00,0.00,0.00,132465.94
1-18IDMQ4,Active,1.00,4.00,0.00,12.00,0.00,0.00,0.00,-271305.24,4450.03
1-18IQDBU,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1577.81
1-18IT6V0,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-18IV4KX,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,133.33
1-18J8FPD,Active,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4394.08
1-18JKGXI,Active,1.00,0.00,0.00,6.00,0.00,0.00,0.00,-78345.12,-1193.53
1-18JTQOP,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-18JUL1M,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2419.79
1-18KJN6Y,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,-333.33
1-18KN02A,Active,1.00,6.00,12.00,66.00,2500.00,0.00,0.00,-165741.84,53629.98
1-18KOJ28,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-18L0HKM,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,434.56
1-18LU1AT,Active,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,12666.79
1-18LUO5H,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1-18N3LAG,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-18N4HAN,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-243.98
1-18OWUW0,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,300.00
1-18OZ9LF,Active,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,454.17
1-18OZVD0,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,166.67
1-18P57TC,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.71
1-18P57UY,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2088.96
1-18QLYC7,Active,1.00,17.00,494.00,54.00,4926397.68,146564.00,0.00,-1629324.00,760956.55
1-18QMXM0,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4130.67
1-18QPK47,Active,1.00,0.00,93.00,0.00,0.00,0.00,0.00,0.00,34243.42
1-18R9T8K,Active,1.00,2.00,106.00,20.00,328386.00,1440.00,0.00,-16620.00,25483.07
1-18RFE66,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.71
1-18T72KD,Active,1.00,0.00,17.00,15.00,174700.00,0.00,0.00,-960000.00,73085.53
1-18TNMC3,Active,1.00,0.00,15.00,2.00,0.00,0.00,0.00,0.00,19792.98
1-18V12DV,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.27
1-18V2G5U,Active,1.00,1.00,5.00,3.00,0.00,0.00,0.00,-722904.00,27097.80
1-18VTAYO,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-208138.92,1445.41
1-18VXMIO,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
1-18WQMSP,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,24954.60
1-18X08CK,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3917.71
1-18X2PE4,Active,1.00,0.00,93.00,1.00,2640000.00,0.00,0.00,0.00,144480.58
1-18XFIWU,Active,1.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,2088.96
1-18XKZ6O,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,700.00
1-18XMPDV,Active,1.00,0.00,14.00,8.00,124140.00,0.00,0.00,-29988.00,20600.21
1-18XN7DS,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-18XWIPK,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,33.33
1-18XYHM9,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-18Y3T9S,Active,1.00,1.00,44.00,2.00,0.00,0.00,0.00,0.00,32009.66
1-18Y4JJW,Active,1.00,0.00,3.00,2.00,0.00,0.00,-204756.00,0.00,8372.61
1-18ZELZS,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1618.71
1-18ZLIRS,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-64944.72,902.01
1-18ZWRQX,Active,1.00,1.00,154.00,0.00,0.00,0.00,0.00,0.00,70962.67
1-1906J6B,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00
1-1908BSZ,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2449.00
1-1908BUU,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,4266.70
1-1908BY0,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,6059.96
1-190C21T,Active,1.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,9194.96
1-190C3BQ,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5333.63
1-190U0KW,Active,1.00,2.00,5.00,4.00,109300.00,0.00,0.00,-82800.00,9308.33
1-1917PHC,Active,1.00,0.00,3.00,2.00,7222.30,0.00,0.00,0.00,24500.00
1-191YLRU,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4782.40
1-192C43Q,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3917.71
1-192F1U2,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-192FT81,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
1-1938T3O,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9194.96
1-193DHMC,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-13154.40,-176.81
1-196NB85,Active,1.00,0.00,15.00,6.00,4050.00,0.00,0.00,0.00,53023.47
1-198AJH1,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,66.67
1-19A70I5,Active,1.00,0.00,1.00,3.00,0.00,0.00,0.00,-32412.00,2400.89
1-19ALLR6,Active,1.00,6.00,75.00,15.00,743613.00,240296.00,0.00,0.00,98071.28
1-19C3193,Active,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,7564.31
1-19C5D9F,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59173.17
1-19C97EH,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9194.96
1-19CA9SB,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,60.00
1-19D4WDE,Active,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,2559.21
1-19DEMCW,Active,1.00,0.00,26.00,13.00,3403032.00,9000.00,0.00,0.00,90109.40
1-19DIJUB,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-19DNJFK,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,4284.50
1-19DZ6BT,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4192.00
1-19GS0ZQ,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,810.88
1-19H8KUY,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,375.00
1-19HIVVE,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-19JVW9C,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,100.00
1-19MBEWU,Active,1.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,842.00
1-19NKQ51,Active,1.00,0.00,4.00,3.00,0.00,0.00,0.00,-30710.40,2559.21
1-19O0D8J,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3917.71
1-19RRUGO,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-19SENFP,Active,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9194.96
1-19YD60L,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
1-19YG90Q,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-19YMUUK,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-19Z03TI,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,200.00
1-19ZKGT5,Active,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,-1280.80
1-1A2LG80,Active,1.00,3.00,25.00,2.00,661202.48,0.00,0.00,0.00,91055.95
1-1A4IAB1,Active,1.00,0.00,4.00,3.00,0.00,17553.48,0.00,0.00,1096.21
1-1A7H7UD,Active,1.00,0.00,30.00,15.00,603138.88,0.00,0.00,-44400.00,46540.73
1-1A88YUK,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,715.00
1-1A8YJS1,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,6823.25
1-1AC2523,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8708.33
1-1ACB0CR,Active,1.00,1.00,11.00,0.00,0.00,0.00,0.00,0.00,3667.70
1-1ADE753,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1475.00
1-1ADN16W,Active,1.00,0.00,4.00,3.00,4563.60,0.00,0.00,0.00,1667.30
1-1AE6A9C,Active,1.00,0.00,4.00,3.00,0.00,0.00,-6079.96,0.00,3814.67
1-1AGEOA4,Active,1.00,0.00,0.00,3.00,0.00,0.00,0.00,-110339.40,1829.11
1-1AGWS80,Active,1.00,2.00,12.00,0.00,89506.00,0.00,0.00,0.00,25799.00
